pickup_date,borough,pickups,speed
5/24/15 14:00,Queens,398,6.5
5/24/15 14:00,Staten Island,3,6.5
5/24/15 15:00,Bronx,74,5
5/24/15 15:00,Brooklyn,851,5
5/24/15 15:00,Manhattan,2078,5
5/24/15 15:00,Queens,460,5
5/24/15 15:00,Staten Island,5,5
5/24/15 16:00,Bronx,102,3
5/24/15 16:00,Brooklyn,881,3
5/24/15 16:00,Manhattan,2118,3
5/24/15 16:00,Queens,440,3
5/24/15 16:00,Staten Island,3,3
5/24/15 17:00,Bronx,91,7
5/24/15 17:00,Brooklyn,918,7
5/24/15 17:00,Manhattan,2326,7
5/24/15 17:00,Queens,439,7
5/24/15 17:00,Staten Island,0,7
5/24/15 18:00,Bronx,100,5
5/24/15 18:00,Brooklyn,943,5
5/24/15 18:00,Manhattan,2340,5
5/24/15 18:00,Queens,437,5
5/24/15 18:00,Staten Island,3,5
5/24/15 19:00,Bronx,87,0
5/24/15 19:00,Brooklyn,888,0
5/24/15 19:00,Manhattan,2508,0
5/24/15 19:00,Queens,459,0
5/24/15 19:00,Staten Island,4,0
5/24/15 20:00,Bronx,69,2.5
5/24/15 20:00,Brooklyn,951,2.5
5/24/15 20:00,Manhattan,2233,2.5
5/24/15 20:00,Queens,439,2.5
5/24/15 20:00,Staten Island,2,2.5
5/24/15 21:00,Bronx,83,5
5/24/15 21:00,Brooklyn,981,5
5/24/15 21:00,Manhattan,2148,5
5/24/15 21:00,Queens,468,5
5/24/15 21:00,Staten Island,3,5
5/24/15 22:00,Bronx,109,5
5/24/15 22:00,Brooklyn,1018,5
5/24/15 22:00,Manhattan,2090,5
5/24/15 22:00,Queens,465,5
5/24/15 22:00,Staten Island,3,5
5/24/15 23:00,Bronx,145,0
5/24/15 23:00,Brooklyn,1033,0
5/24/15 23:00,Manhattan,2466,0
5/24/15 23:00,Queens,489,0
5/24/15 23:00,Staten Island,1,0
5/25/15 0:00,Bronx,145,0
5/25/15 0:00,Brooklyn,1016,0
5/25/15 0:00,Manhattan,2201,0
5/25/15 0:00,Queens,447,0
5/25/15 0:00,Staten Island,1,0
5/25/15 1:00,Bronx,89,0
5/25/15 1:00,Brooklyn,850,0
5/25/15 1:00,Manhattan,1694,0
5/25/15 1:00,Queens,293,0
5/25/15 1:00,Staten Island,1,0
5/25/15 2:00,Bronx,68,0
5/25/15 2:00,Brooklyn,660,0
5/25/15 2:00,Manhattan,1092,0
5/25/15 2:00,Queens,199,0
5/25/15 2:00,Staten Island,2,0
5/25/15 3:00,Bronx,50,1.5
5/25/15 3:00,Brooklyn,366,1.5
5/25/15 3:00,Manhattan,772,1.5
5/25/15 3:00,Queens,132,1.5
5/25/15 3:00,Staten Island,0,1.5
5/25/15 4:00,Bronx,37,3
5/25/15 4:00,Brooklyn,259,3
5/25/15 4:00,Manhattan,590,3
5/25/15 4:00,Queens,133,3
5/25/15 4:00,Staten Island,0,3
5/25/15 5:00,Bronx,27,7
5/25/15 5:00,Brooklyn,231,7
5/25/15 5:00,Manhattan,557,7
5/25/15 5:00,Queens,124,7
5/25/15 5:00,Staten Island,0,7
5/25/15 6:00,Bronx,33,5
5/25/15 6:00,Brooklyn,197,5
5/25/15 6:00,Manhattan,397,5
5/25/15 6:00,Queens,174,5
5/25/15 6:00,Staten Island,0,5
5/25/15 7:00,Bronx,23,6
5/25/15 7:00,Brooklyn,208,6
5/25/15 7:00,Manhattan,476,6
5/25/15 7:00,Queens,190,6
5/25/15 7:00,Staten Island,2,6
5/25/15 8:00,Bronx,24,6
5/25/15 8:00,Brooklyn,223,6
5/25/15 8:00,Manhattan,539,6
5/25/15 8:00,Queens,170,6
5/25/15 8:00,Staten Island,2,6
5/25/15 9:00,Bronx,28,8
5/25/15 9:00,Brooklyn,319,8
5/25/15 9:00,Manhattan,809,8
5/25/15 9:00,Queens,194,8
5/25/15 9:00,Staten Island,0,8
5/25/15 10:00,Bronx,44,3
5/25/15 10:00,Brooklyn,386,3
5/25/15 10:00,Manhattan,1075,3
5/25/15 10:00,Queens,282,3
5/25/15 10:00,Staten Island,1,3
5/25/15 11:00,Bronx,35,0
5/25/15 11:00,Brooklyn,470,0
5/25/15 11:00,Manhattan,1296,0
5/25/15 11:00,Queens,318,0
5/25/15 11:00,Staten Island,2,0
5/25/15 12:00,Bronx,36,0
5/25/15 12:00,Brooklyn,529,0
5/25/15 12:00,Manhattan,1533,0
5/25/15 12:00,Queens,353,0
5/25/15 12:00,Staten Island,1,0
5/25/15 13:00,Bronx,57,6
5/25/15 13:00,Brooklyn,585,6
5/25/15 13:00,Manhattan,1631,6
5/25/15 13:00,Queens,435,6
5/25/15 13:00,Staten Island,3,6
5/25/15 14:00,Bronx,51,0
5/25/15 14:00,Brooklyn,618,0
5/25/15 14:00,Manhattan,1696,0
5/25/15 14:00,Queens,518,0
5/25/15 14:00,Staten Island,1,0
5/25/15 15:00,Bronx,71,7
5/25/15 15:00,Brooklyn,711,7
5/25/15 15:00,Manhattan,1867,7
5/25/15 15:00,Queens,575,7
5/25/15 15:00,Staten Island,4,7
5/25/15 16:00,Bronx,85,5
5/25/15 16:00,Brooklyn,680,5
5/25/15 16:00,Manhattan,2017,5
5/25/15 16:00,Queens,625,5
5/25/15 16:00,Staten Island,1,5
5/25/15 17:00,Bronx,86,4.333333333
5/25/15 17:00,Brooklyn,714,4.333333333
5/25/15 17:00,Manhattan,2219,4.333333333
5/25/15 17:00,Queens,633,4.333333333
5/25/15 17:00,Staten Island,2,4.333333333
5/25/15 18:00,Bronx,80,3.666666667
5/25/15 18:00,Brooklyn,733,3.666666667
5/25/15 18:00,Manhattan,2327,3.666666667
5/25/15 18:00,Queens,707,3.666666667
5/25/15 18:00,Staten Island,1,3.666666667
5/25/15 19:00,Bronx,75,3
5/25/15 19:00,Brooklyn,800,3
5/25/15 19:00,Manhattan,2363,3
5/25/15 19:00,Queens,643,3
5/25/15 19:00,Staten Island,4,3
5/25/15 20:00,Bronx,82,10
5/25/15 20:00,Brooklyn,806,10
5/25/15 20:00,Manhattan,2000,10
5/25/15 20:00,Queens,728,10
5/25/15 20:00,Staten Island,7,10
5/25/15 21:00,Bronx,75,6
5/25/15 21:00,Brooklyn,834,6
5/25/15 21:00,Manhattan,2031,6
5/25/15 21:00,Queens,692,6
5/25/15 21:00,Staten Island,2,6
5/25/15 22:00,Bronx,90,6.5
5/25/15 22:00,Brooklyn,848,6.5
5/25/15 22:00,Manhattan,1943,6.5
5/25/15 22:00,Queens,784,6.5
5/25/15 22:00,Staten Island,4,6.5
5/25/15 23:00,Bronx,78,7
5/25/15 23:00,Brooklyn,812,7
5/25/15 23:00,Manhattan,1715,7
5/25/15 23:00,Queens,744,7
5/25/15 23:00,Staten Island,0,7
5/26/15 0:00,Bronx,67,7.5
5/26/15 0:00,Brooklyn,646,7.5
5/26/15 0:00,Manhattan,1194,7.5
5/26/15 0:00,Queens,606,7.5
5/26/15 0:00,Staten Island,2,7.5
5/26/15 1:00,Bronx,41,8
5/26/15 1:00,Brooklyn,378,8
5/26/15 1:00,Manhattan,693,8
5/26/15 1:00,Queens,298,8
5/26/15 1:00,Staten Island,2,8
5/26/15 2:00,Bronx,36,6
5/26/15 2:00,Brooklyn,241,6
5/26/15 2:00,Manhattan,394,6
5/26/15 2:00,Queens,77,6
5/26/15 2:00,Staten Island,1,6
5/26/15 3:00,Bronx,19,3
5/26/15 3:00,Brooklyn,153,3
5/26/15 3:00,Manhattan,256,3
5/26/15 3:00,Queens,44,3
5/26/15 3:00,Staten Island,0,3
5/26/15 4:00,Bronx,29,4
5/26/15 4:00,Brooklyn,141,4
5/26/15 4:00,Manhattan,328,4
5/26/15 4:00,Queens,92,4
5/26/15 4:00,Staten Island,2,4
5/26/15 5:00,Bronx,24,5
5/26/15 5:00,Brooklyn,259,5
5/26/15 5:00,Manhattan,647,5
5/26/15 5:00,Queens,153,5
5/26/15 5:00,Staten Island,1,5
5/26/15 6:00,Bronx,44,8
5/26/15 6:00,Brooklyn,368,8
5/26/15 6:00,Manhattan,990,8
5/26/15 6:00,Queens,375,8
5/26/15 6:00,Staten Island,1,8
5/26/15 7:00,Bronx,53,5
5/26/15 7:00,Brooklyn,503,5
5/26/15 7:00,Manhattan,1620,5
5/26/15 7:00,Queens,334,5
5/26/15 7:00,Staten Island,3,5
5/26/15 8:00,Bronx,85,7
5/26/15 8:00,Brooklyn,605,7
5/26/15 8:00,Manhattan,2459,7
5/26/15 8:00,Queens,532,7
5/26/15 8:00,Staten Island,0,7
5/26/15 9:00,Bronx,96,6
5/26/15 9:00,Brooklyn,651,6
5/26/15 9:00,Manhattan,2742,6
5/26/15 9:00,Queens,471,6
5/26/15 9:00,Staten Island,1,6
5/26/15 10:00,Bronx,55,8
5/26/15 10:00,Brooklyn,548,8
5/26/15 10:00,Manhattan,2098,8
5/26/15 10:00,Queens,587,8
5/26/15 10:00,Staten Island,2,8
5/26/15 11:00,Bronx,52,6
5/26/15 11:00,Brooklyn,473,6
5/26/15 11:00,Manhattan,1861,6
5/26/15 11:00,Queens,457,6
5/26/15 11:00,Staten Island,1,6
5/26/15 12:00,Bronx,56,3
5/26/15 12:00,Brooklyn,406,3
5/26/15 12:00,Manhattan,1873,3
5/26/15 12:00,Queens,359,3
5/26/15 12:00,Staten Island,2,3
5/26/15 13:00,Bronx,61,3
5/26/15 13:00,Brooklyn,413,3
5/26/15 13:00,Manhattan,1846,3
5/26/15 13:00,Queens,354,3
5/26/15 13:00,Staten Island,3,3
5/26/15 14:00,Bronx,63,3
5/26/15 14:00,Brooklyn,446,3
5/26/15 14:00,Manhattan,2031,3
5/26/15 14:00,Queens,438,3
5/26/15 14:00,Staten Island,1,3
5/26/15 15:00,Bronx,75,3
5/26/15 15:00,Brooklyn,464,3
5/26/15 15:00,Manhattan,2464,3
5/26/15 15:00,Queens,436,3
5/26/15 15:00,Staten Island,0,3
5/26/15 16:00,Bronx,82,7
5/26/15 16:00,Brooklyn,516,7
5/26/15 16:00,Manhattan,2668,7
5/26/15 16:00,Queens,566,7
5/26/15 16:00,Staten Island,0,7
5/26/15 17:00,Bronx,72,5
5/26/15 17:00,Brooklyn,480,5
5/26/15 17:00,Manhattan,3335,5
5/26/15 17:00,Queens,489,5
5/26/15 17:00,Staten Island,1,5
5/26/15 18:00,Bronx,96,3
5/26/15 18:00,Brooklyn,593,3
5/26/15 18:00,Manhattan,3822,3
5/26/15 18:00,Queens,557,3
5/26/15 18:00,Staten Island,1,3
5/26/15 19:00,Bronx,74,5
5/26/15 19:00,Brooklyn,657,5
5/26/15 19:00,Manhattan,3752,5
5/26/15 19:00,Queens,474,5
5/26/15 19:00,Staten Island,3,5
5/26/15 20:00,Bronx,60,7
5/26/15 20:00,Brooklyn,660,7
5/26/15 20:00,Manhattan,3349,7
5/26/15 20:00,Queens,492,7
5/26/15 20:00,Staten Island,1,7
5/26/15 21:00,Bronx,91,6
5/26/15 21:00,Brooklyn,634,6
5/26/15 21:00,Manhattan,3354,6
5/26/15 21:00,Queens,505,6
5/26/15 21:00,Staten Island,2,6
5/26/15 22:00,Bronx,138,0
5/26/15 22:00,Brooklyn,669,0
5/26/15 22:00,Manhattan,3265,0
5/26/15 22:00,Queens,470,0
5/26/15 22:00,Staten Island,0,0
5/26/15 23:00,Bronx,69,3
5/26/15 23:00,Brooklyn,752,3
5/26/15 23:00,Manhattan,2586,3
5/26/15 23:00,Queens,624,3
5/26/15 23:00,Staten Island,1,3
5/27/15 0:00,Bronx,54,3
5/27/15 0:00,Brooklyn,541,3
5/27/15 0:00,Manhattan,1646,3
5/27/15 0:00,Queens,505,3
5/27/15 0:00,Staten Island,1,3
5/27/15 1:00,Bronx,33,5
5/27/15 1:00,Brooklyn,312,5
5/27/15 1:00,Manhattan,958,5
5/27/15 1:00,Queens,291,5
5/27/15 1:00,Staten Island,0,5
5/27/15 2:00,Bronx,19,6
5/27/15 2:00,Brooklyn,179,6
5/27/15 2:00,Manhattan,624,6
5/27/15 2:00,Queens,124,6
5/27/15 2:00,Staten Island,2,6
5/27/15 3:00,Bronx,20,8
5/27/15 3:00,Brooklyn,119,8
5/27/15 3:00,Manhattan,345,8
5/27/15 3:00,Queens,72,8
5/27/15 3:00,Staten Island,0,8
5/27/15 4:00,Bronx,26,5
5/27/15 4:00,Brooklyn,106,5
5/27/15 4:00,Manhattan,350,5
5/27/15 4:00,Queens,76,5
5/27/15 4:00,Staten Island,2,5
5/27/15 5:00,Bronx,19,6
5/27/15 5:00,Brooklyn,214,6
5/27/15 5:00,Manhattan,560,6
5/27/15 5:00,Queens,111,6
5/27/15 5:00,Staten Island,0,6
5/27/15 6:00,Bronx,32,5
5/27/15 6:00,Brooklyn,352,5
5/27/15 6:00,Manhattan,905,5
5/27/15 6:00,Queens,252,5
5/27/15 6:00,Staten Island,0,5
5/27/15 7:00,Bronx,52,6
5/27/15 7:00,Brooklyn,545,6
5/27/15 7:00,Manhattan,1811,6
5/27/15 7:00,Queens,300,6
5/27/15 7:00,Staten Island,2,6
5/27/15 8:00,Bronx,112,8
5/27/15 8:00,Brooklyn,730,8
5/27/15 8:00,Manhattan,2887,8
5/27/15 8:00,Queens,424,8
5/27/15 8:00,Staten Island,2,8
5/27/15 9:00,Bronx,80,6
5/27/15 9:00,Brooklyn,727,6
5/27/15 9:00,Manhattan,3214,6
5/27/15 9:00,Queens,411,6
5/27/15 9:00,Staten Island,4,6
5/27/15 10:00,Bronx,64,8
5/27/15 10:00,Brooklyn,652,8
5/27/15 10:00,Manhattan,2573,8
5/27/15 10:00,Queens,369,8
5/27/15 10:00,Staten Island,3,8
5/27/15 11:00,Bronx,54,4.5
5/27/15 11:00,Brooklyn,476,4.5
5/27/15 11:00,Manhattan,2086,4.5
5/27/15 11:00,Queens,326,4.5
5/27/15 11:00,Staten Island,1,4.5
5/27/15 12:00,Bronx,53,7
5/27/15 12:00,Brooklyn,448,7
5/27/15 12:00,Manhattan,2292,7
5/27/15 12:00,Queens,284,7
5/27/15 12:00,Staten Island,4,7
5/27/15 13:00,Bronx,58,9
5/27/15 13:00,Brooklyn,429,9
5/27/15 13:00,Manhattan,2277,9
5/27/15 13:00,Queens,339,9
5/27/15 13:00,Staten Island,1,9
5/27/15 14:00,Bronx,71,4.5
5/27/15 14:00,Brooklyn,448,4.5
5/27/15 14:00,Manhattan,2292,4.5
5/27/15 14:00,Queens,330,4.5
5/27/15 14:00,Staten Island,4,4.5
5/27/15 15:00,Bronx,89,5
5/27/15 15:00,Brooklyn,498,5
5/27/15 15:00,Manhattan,2756,5
5/27/15 15:00,Queens,362,5
5/27/15 15:00,Staten Island,6,5
5/27/15 16:00,Bronx,99,3.333333333
5/27/15 16:00,Brooklyn,463,3.333333333
5/27/15 16:00,Manhattan,3174,3.333333333
5/27/15 16:00,Queens,389,3.333333333
5/27/15 16:00,Staten Island,2,3.333333333
5/27/15 17:00,Bronx,111,1.666666667
5/27/15 17:00,Brooklyn,514,1.666666667
5/27/15 17:00,Manhattan,3930,1.666666667
5/27/15 17:00,Queens,339,1.666666667
5/27/15 17:00,Staten Island,1,1.666666667
5/27/15 18:00,Bronx,80,0
5/27/15 18:00,Brooklyn,563,0
5/27/15 18:00,Manhattan,4602,0
5/27/15 18:00,Queens,336,0
5/27/15 18:00,Staten Island,4,0
5/27/15 19:00,Bronx,96,7
5/27/15 19:00,Brooklyn,737,7
5/27/15 19:00,Manhattan,5607,7
5/27/15 19:00,Queens,328,7
5/27/15 19:00,Staten Island,3,7
5/27/15 20:00,Bronx,89,10
5/27/15 20:00,Brooklyn,884,10
5/27/15 20:00,Manhattan,6274,10
5/27/15 20:00,Queens,319,10
5/27/15 20:00,Staten Island,3,10
5/27/15 21:00,Bronx,93,3
5/27/15 21:00,Brooklyn,815,3
5/27/15 21:00,Manhattan,6542,3
5/27/15 21:00,Queens,379,3
5/27/15 21:00,Staten Island,1,3
5/27/15 22:00,Bronx,76,4
5/27/15 22:00,Brooklyn,824,4
5/27/15 22:00,Manhattan,5018,4
5/27/15 22:00,Queens,529,4
5/27/15 22:00,Staten Island,2,4
5/27/15 23:00,Bronx,59,5
5/27/15 23:00,Brooklyn,833,5
5/27/15 23:00,Manhattan,3765,5
5/27/15 23:00,Queens,595,5
5/27/15 23:00,Staten Island,4,5
5/28/15 0:00,Bronx,50,0
5/28/15 0:00,Brooklyn,671,0
5/28/15 0:00,Manhattan,2304,0
5/28/15 0:00,Queens,560,0
5/28/15 0:00,Staten Island,1,0
5/28/15 1:00,Bronx,41,3
5/28/15 1:00,Brooklyn,358,3
5/28/15 1:00,Manhattan,1154,3
5/28/15 1:00,Queens,490,3
5/28/15 1:00,Staten Island,0,3
5/28/15 2:00,Bronx,33,6
5/28/15 2:00,Brooklyn,220,6
5/28/15 2:00,Manhattan,714,6
5/28/15 2:00,Queens,127,6
5/28/15 2:00,Staten Island,1,6
5/28/15 3:00,Bronx,23,3
5/28/15 3:00,Brooklyn,136,3
5/28/15 3:00,Manhattan,489,3
5/28/15 3:00,Queens,69,3
5/28/15 3:00,Staten Island,0,3
5/28/15 4:00,Bronx,16,3
5/28/15 4:00,Brooklyn,149,3
5/28/15 4:00,Manhattan,428,3
5/28/15 4:00,Queens,53,3
5/28/15 4:00,Staten Island,1,3
5/28/15 5:00,Bronx,24,5
5/28/15 5:00,Brooklyn,231,5
5/28/15 5:00,Manhattan,642,5
5/28/15 5:00,Queens,130,5
5/28/15 5:00,Staten Island,0,5
5/28/15 6:00,Bronx,43,6
5/28/15 6:00,Brooklyn,323,6
5/28/15 6:00,Manhattan,980,6
5/28/15 6:00,Queens,200,6
5/28/15 6:00,Staten Island,0,6
5/28/15 7:00,Bronx,67,6
5/28/15 7:00,Brooklyn,602,6
5/28/15 7:00,Manhattan,1895,6
5/28/15 7:00,Queens,307,6
5/28/15 7:00,Staten Island,3,6
5/28/15 8:00,Bronx,105,6
5/28/15 8:00,Brooklyn,708,6
5/28/15 8:00,Manhattan,2956,6
5/28/15 8:00,Queens,495,6
5/28/15 8:00,Staten Island,2,6
5/28/15 9:00,Bronx,87,3
5/28/15 9:00,Brooklyn,743,3
5/28/15 9:00,Manhattan,3352,3
5/28/15 9:00,Queens,449,3
5/28/15 9:00,Staten Island,3,3
5/28/15 10:00,Bronx,79,3
5/28/15 10:00,Brooklyn,699,3
5/28/15 10:00,Manhattan,2796,3
5/28/15 10:00,Queens,353,3
5/28/15 10:00,Staten Island,8,3
5/28/15 11:00,Bronx,52,4
5/28/15 11:00,Brooklyn,552,4
5/28/15 11:00,Manhattan,2362,4
5/28/15 11:00,Queens,354,4
5/28/15 11:00,Staten Island,2,4
5/28/15 12:00,Bronx,60,3
5/28/15 12:00,Brooklyn,519,3
5/28/15 12:00,Manhattan,2420,3
5/28/15 12:00,Queens,333,3
5/28/15 12:00,Staten Island,3,3
5/28/15 13:00,Bronx,58,3
5/28/15 13:00,Brooklyn,465,3
5/28/15 13:00,Manhattan,2374,3
5/28/15 13:00,Queens,333,3
5/28/15 13:00,Staten Island,0,3
5/28/15 14:00,Bronx,56,0
5/28/15 14:00,Brooklyn,507,0
5/28/15 14:00,Manhattan,2625,0
5/28/15 14:00,Queens,354,0
5/28/15 14:00,Staten Island,2,0
5/28/15 15:00,Bronx,84,5
5/28/15 15:00,Brooklyn,535,5
5/28/15 15:00,Manhattan,3120,5
5/28/15 15:00,Queens,371,5
5/28/15 15:00,Staten Island,3,5
5/28/15 16:00,Bronx,66,2.5
5/28/15 16:00,Brooklyn,514,2.5
5/28/15 16:00,Manhattan,3577,2.5
5/28/15 16:00,Queens,424,2.5
5/28/15 16:00,Staten Island,4,2.5
5/28/15 17:00,Bronx,95,3
5/28/15 17:00,Brooklyn,597,3
5/28/15 17:00,Manhattan,4339,3
5/28/15 17:00,Queens,417,3
5/28/15 17:00,Staten Island,2,3
5/28/15 18:00,Bronx,88,3
5/28/15 18:00,Brooklyn,698,3
5/28/15 18:00,Manhattan,5237,3
5/28/15 18:00,Queens,523,3
5/28/15 18:00,Staten Island,4,3
5/28/15 19:00,Bronx,87,7
5/28/15 19:00,Brooklyn,841,7
5/28/15 19:00,Manhattan,5615,7
5/28/15 19:00,Queens,546,7
5/28/15 19:00,Staten Island,1,7
5/28/15 20:00,Bronx,64,5
5/28/15 20:00,Brooklyn,845,5
5/28/15 20:00,Manhattan,4902,5
5/28/15 20:00,Queens,539,5
5/28/15 20:00,Staten Island,1,5
5/28/15 21:00,Bronx,75,3
5/28/15 21:00,Brooklyn,854,3
5/28/15 21:00,Manhattan,4908,3
5/28/15 21:00,Queens,549,3
5/28/15 21:00,Staten Island,2,3
5/28/15 22:00,Bronx,67,0
5/28/15 22:00,Brooklyn,887,0
5/28/15 22:00,Manhattan,5375,0
5/28/15 22:00,Queens,712,0
5/28/15 22:00,Staten Island,6,0
5/28/15 23:00,Bronx,71,0
5/28/15 23:00,Brooklyn,1078,0
5/28/15 23:00,Manhattan,4869,0
5/28/15 23:00,Queens,621,0
5/28/15 23:00,Staten Island,1,0
5/29/15 0:00,Bronx,63,3
5/29/15 0:00,Brooklyn,931,3
5/29/15 0:00,Manhattan,3798,3
5/29/15 0:00,Queens,512,3
5/29/15 0:00,Staten Island,2,3
5/29/15 1:00,Bronx,36,3
5/29/15 1:00,Brooklyn,551,3
5/29/15 1:00,Manhattan,1911,3
5/29/15 1:00,Queens,233,3
5/29/15 1:00,Staten Island,0,3
5/29/15 2:00,Bronx,31,6
5/29/15 2:00,Brooklyn,312,6
5/29/15 2:00,Manhattan,1178,6
5/29/15 2:00,Queens,120,6
5/29/15 2:00,Staten Island,1,6
5/29/15 3:00,Bronx,16,3
5/29/15 3:00,Brooklyn,233,3
5/29/15 3:00,Manhattan,699,3
5/29/15 3:00,Queens,65,3
5/29/15 3:00,Staten Island,0,3
5/29/15 4:00,Bronx,29,10
5/29/15 4:00,Brooklyn,207,10
5/29/15 4:00,Manhattan,641,10
5/29/15 4:00,Queens,81,10
5/29/15 4:00,Staten Island,0,10
5/29/15 5:00,Bronx,25,9
5/29/15 5:00,Brooklyn,260,9
5/29/15 5:00,Manhattan,744,9
5/29/15 5:00,Queens,168,9
5/29/15 5:00,Staten Island,0,9
5/29/15 6:00,Bronx,42,7
5/29/15 6:00,Brooklyn,356,7
5/29/15 6:00,Manhattan,1015,7
5/29/15 6:00,Queens,274,7
5/29/15 6:00,Staten Island,1,7
5/29/15 7:00,Bronx,66,8
5/29/15 7:00,Brooklyn,572,8
5/29/15 7:00,Manhattan,1725,8
5/29/15 7:00,Queens,309,8
5/29/15 7:00,Staten Island,3,8
5/29/15 8:00,Bronx,108,7
5/29/15 8:00,Brooklyn,675,7
5/29/15 8:00,Manhattan,2686,7
5/29/15 8:00,Queens,457,7
5/29/15 8:00,Staten Island,3,7
5/29/15 9:00,Bronx,105,6
5/29/15 9:00,Brooklyn,761,6
5/29/15 9:00,Manhattan,3103,6
5/29/15 9:00,Queens,432,6
5/29/15 9:00,Staten Island,0,6
5/29/15 10:00,Bronx,75,5
5/29/15 10:00,Brooklyn,703,5
5/29/15 10:00,Manhattan,2813,5
5/29/15 10:00,Queens,376,5
5/29/15 10:00,Staten Island,2,5
5/29/15 11:00,Bronx,83,6
5/29/15 11:00,Brooklyn,573,6
5/29/15 11:00,Manhattan,2275,6
5/29/15 11:00,Queens,334,6
5/29/15 11:00,Staten Island,4,6
5/29/15 12:00,Bronx,79,5
5/29/15 12:00,Brooklyn,580,5
5/29/15 12:00,Manhattan,2356,5
5/29/15 12:00,Queens,333,5
5/29/15 12:00,Staten Island,2,5
5/29/15 13:00,Bronx,71,3
5/29/15 13:00,Brooklyn,492,3
5/29/15 13:00,Manhattan,2445,3
5/29/15 13:00,Queens,355,3
5/29/15 13:00,Staten Island,5,3
5/29/15 14:00,Bronx,73,7
5/29/15 14:00,Brooklyn,518,7
5/29/15 14:00,Manhattan,2683,7
5/29/15 14:00,Queens,368,7
5/29/15 14:00,Staten Island,4,7
5/29/15 15:00,Bronx,84,5
5/29/15 15:00,Brooklyn,553,5
5/29/15 15:00,Manhattan,3103,5
5/29/15 15:00,Queens,446,5
5/29/15 15:00,Staten Island,3,5
5/29/15 16:00,Bronx,91,3
5/29/15 16:00,Brooklyn,568,3
5/29/15 16:00,Manhattan,3636,3
5/29/15 16:00,Queens,559,3
5/29/15 16:00,Staten Island,6,3
5/29/15 17:00,Bronx,102,0
5/29/15 17:00,Brooklyn,636,0
5/29/15 17:00,Manhattan,4219,0
5/29/15 17:00,Queens,534,0
5/29/15 17:00,Staten Island,5,0
5/29/15 18:00,Bronx,87,0
5/29/15 18:00,Brooklyn,737,0
5/29/15 18:00,Manhattan,4793,0
5/29/15 18:00,Queens,587,0
5/29/15 18:00,Staten Island,4,0
5/29/15 19:00,Bronx,83,3
5/29/15 19:00,Brooklyn,951,3
5/29/15 19:00,Manhattan,5296,3
5/29/15 19:00,Queens,654,3
5/29/15 19:00,Staten Island,4,3
5/29/15 20:00,Bronx,86,6
5/29/15 20:00,Brooklyn,1050,6
5/29/15 20:00,Manhattan,4877,6
5/29/15 20:00,Queens,594,6
5/29/15 20:00,Staten Island,6,6
5/29/15 21:00,Bronx,117,5
5/29/15 21:00,Brooklyn,1056,5
5/29/15 21:00,Manhattan,4385,5
5/29/15 21:00,Queens,491,5
5/29/15 21:00,Staten Island,4,5
5/29/15 22:00,Bronx,113,7
5/29/15 22:00,Brooklyn,1045,7
5/29/15 22:00,Manhattan,4070,7
5/29/15 22:00,Queens,654,7
5/29/15 22:00,Staten Island,1,7
5/29/15 23:00,Bronx,90,5
5/29/15 23:00,Brooklyn,1407,5
5/29/15 23:00,Manhattan,5526,5
5/29/15 23:00,Queens,688,5
5/29/15 23:00,Staten Island,6,5
5/30/15 0:00,Bronx,101,6
5/30/15 0:00,Brooklyn,1521,6
5/30/15 0:00,Manhattan,5218,6
5/30/15 0:00,Queens,672,6
5/30/15 0:00,Staten Island,2,6
5/30/15 1:00,Bronx,99,3
5/30/15 1:00,Brooklyn,1285,3
5/30/15 1:00,Manhattan,4197,3
5/30/15 1:00,Queens,429,3
5/30/15 1:00,Staten Island,4,3
5/30/15 2:00,Bronx,75,3
5/30/15 2:00,Brooklyn,935,3
5/30/15 2:00,Manhattan,2524,3
5/30/15 2:00,Queens,255,3
5/30/15 2:00,Staten Island,3,3
5/30/15 3:00,Bronx,51,0
5/30/15 3:00,Brooklyn,717,0
5/30/15 3:00,Manhattan,1639,0
5/30/15 3:00,Queens,184,0
5/30/15 3:00,Staten Island,3,0
5/30/15 4:00,Bronx,38,0
5/30/15 4:00,Brooklyn,499,0
5/30/15 4:00,Manhattan,1157,0
5/30/15 4:00,Queens,147,0
5/30/15 4:00,Staten Island,0,0
5/30/15 5:00,Bronx,25,0
5/30/15 5:00,Brooklyn,312,0
5/30/15 5:00,Manhattan,802,0
5/30/15 5:00,Queens,141,0
5/30/15 5:00,Staten Island,0,0
5/30/15 6:00,Bronx,33,0
5/30/15 6:00,Brooklyn,288,0
5/30/15 6:00,Manhattan,585,0
5/30/15 6:00,Queens,210,0
5/30/15 6:00,Staten Island,1,0
5/30/15 7:00,Bronx,27,0
5/30/15 7:00,Brooklyn,331,0
5/30/15 7:00,Manhattan,690,0
5/30/15 7:00,Queens,182,0
5/30/15 7:00,Staten Island,0,0
5/30/15 8:00,Bronx,77,3
5/30/15 8:00,Brooklyn,456,3
5/30/15 8:00,Manhattan,1028,3
5/30/15 8:00,Queens,277,3
5/30/15 8:00,Staten Island,0,3
5/30/15 9:00,Bronx,70,3
5/30/15 9:00,Brooklyn,589,3
5/30/15 9:00,Manhattan,1494,3
5/30/15 9:00,Queens,326,3
5/30/15 9:00,Staten Island,1,3
5/30/15 10:00,Bronx,70,6
5/30/15 10:00,Brooklyn,716,6
